customer_Id,DOB,Gender,city_code,Mobile
271601,20/07/81,M,5,9995370906
269329,21/07/81,M,4,9997119586
267298,24/07/81,F,6,9993684192
270930,26/07/81,M,3,9991982155
272044,27/07/81,F,2,9990567675
275205,28/07/81,F,10,9993708411
270809,01/08/81,M,4,9999945441
273535,02/08/81,F,6,9990734648
272817,02/08/81,M,6,9996526726
269949,04/08/81,M,2,9999892687
267682,05/08/81,F,5,9992431363
271184,07/08/81,F,4,9992925365
267632,07/08/81,M,8,9998582728
274292,07/08/81,F,2,9997991423
268394,09/08/81,M,1,9991136749
268488,09/08/81,F,7,9993455677
270756,10/08/81,F,1,9997878539
270370,13/08/81,F,10,9990292128
270511,13/08/81,M,6,9997636624
269073,14/08/81,M,10,9991113302
267347,15/08/81,M,10,9995462556
266810,16/08/81,F,3,9994447992
275107,16/08/81,F,1,9995359629
274094,18/08/81,M,1,9991849481
272297,20/08/81,M,1,9992490427
267671,23/08/81,F,8,9993438730
272892,25/08/81,F,10,9995718981
272688,25/08/81,F,6,9991655043
272723,26/08/81,F,1,9992709738
274789,01/09/81,M,3,9991683251
274956,02/09/81,M,10,9991306123
269799,04/09/81,M,10,9997980442
275077,04/09/81,F,6,9992972291
271893,06/09/81,M,4,9995262661
267775,08/09/81,M,10,9992520717
272433,09/09/81,F,8,9990483193
271613,12/09/81,F,1,9994090328
267660,14/09/81,M,3,9996727536
271077,15/09/81,M,7,9991637240
267017,17/09/81,F,10,9999423609
267690,17/09/81,M,5,9990855947
274475,18/09/81,F,10,9992659281
274930,21/09/81,M,3,9999537610
267329,22/09/81,F,4,9994648244
272963,22/09/81,M,1,9997135275
274380,23/09/81,F,3,9997609862
271665,25/09/81,M,6,9996083915
270351,26/09/81,M,5,9996576451
273992,29/09/81,M,8,9995576152
270811,01/10/81,F,6,9991890043
274328,01/10/81,F,6,9999821496
273020,02/10/81,M,5,9992250066
270856,02/10/81,M,7,9993682259
266818,08/10/81,F,2,9997974016
267236,08/10/81,M,8,9999125665
270459,08/10/81,M,6,9997767250
270296,09/10/81,F,3,9992683506
272667,09/10/81,M,7,9996326008
272649,12/10/81,F,6,9992316798
270670,12/10/81,M,7,9997877375
272047,13/10/81,F,9,9990154110
271232,23/10/81,M,3,9990984838
270585,23/10/81,M,4,9993252963
268461,25/10/81,F,6,9998186075
267801,27/10/81,F,5,9993947467
269630,02/11/81,M,7,9998858832
270102,03/11/81,M,7,9993517545
274565,04/11/81,F,9,9994736697
268510,04/11/81,M,7,9990545965
275012,06/11/81,F,4,9999491867
268863,08/11/81,F,3,9998869921
269427,08/11/81,F,3,9992532028
274420,08/11/81,M,10,9992030825
270146,09/11/81,M,8,9993854360
269260,12/11/81,F,5,9990985315
271464,13/11/81,F,4,9996721725
274640,14/11/81,M,8,9995718245
268892,14/11/81,F,2,9996544158
274390,17/11/81,M,4,9991523037
269481,17/11/81,M,1,9992780790
268383,17/11/81,M,9,9997758982
267426,18/11/81,M,1,9998912675
271432,20/11/81,M,5,9999908721
274022,22/11/81,M,1,9996219378
272633,23/11/81,F,3,9990530932
267577,24/11/81,M,7,9994027678
272473,25/11/81,M,7,9992033624
269580,26/11/81,F,9,9995566621
267215,29/11/81,F,10,9994735205
273369,01/12/81,M,4,9994847764
274655,03/12/81,M,9,9999056201
270520,05/12/81,F,9,9997548930
267302,07/12/81,M,9,9997882514
268087,07/12/81,F,5,9995946213
267030,08/12/81,F,9,9994372129
274952,10/12/81,F,2,9999307655
268960,10/12/81,M,4,9990948060
269445,11/12/81,M,7,9991754485
269256,13/12/81,F,6,9998000398
269966,13/12/81,M,1,9999186288
273310,13/12/81,F,2,9996860514
270693,14/12/81,F,1,9997911692
271239,14/12/81,M,5,9991089753
273931,16/12/81,M,4,9998326569
269233,20/12/81,M,9,9996532460
267768,20/12/81,M,3,9995399426
269538,20/12/81,F,6,9994179332
272411,26/12/81,M,9,9993519149
270592,01/01/82,F,6,9996547745
271656,03/01/82,M,6,9992992418
271697,03/01/82,F,4,9990109161
270033,04/01/82,M,3,9996769173
274017,04/01/82,F,10,9991020135
268371,05/01/82,M,1,9990357844
267145,07/01/82,F,6,9994326958
274083,09/01/82,M,9,9997129852
269402,12/01/82,M,3,9994721983
271961,15/01/82,M,1,9997104344
273544,21/01/82,F,1,9994502169
273256,21/01/82,F,6,9997487065
270740,24/01/82,F,9,9992238264
268562,24/01/82,F,2,9995526828
271175,24/01/82,F,8,9992990735
270655,27/01/82,M,3,9994041570
266882,27/01/82,M,9,9992309716
270382,29/01/82,F,9,9998737994
267560,03/02/82,M,2,9996394274
270561,03/02/82,F,10,9994491953
272685,04/02/82,F,7,9992662256
274919,05/02/82,M,1,9999301487
267774,08/02/82,M,4,9991952460
274644,12/02/82,M,8,9993426540
268651,16/02/82,M,1,9995098867
271336,17/02/82,M,5,9997469928
271330,20/02/82,M,1,9993931347
272457,22/02/82,F,9,9995681696
272229,26/02/82,F,3,9991590292
270571,26/02/82,F,1,9994327276
269045,26/02/82,M,5,9999094910
269318,26/02/82,M,4,9997215935
270116,03/03/82,M,10,9990387940
269303,03/03/82,F,2,9992196416
268478,06/03/82,M,6,9996227130
270349,07/03/82,M,2,9996895459
267706,09/03/82,M,3,9999181560
271294,11/03/82,F,2,9997122444
273764,13/03/82,M,8,9997167745
269916,15/03/82,F,9,9994469996
270225,16/03/82,F,7,9997607371
273193,17/03/82,F,10,9998409481
272914,18/03/82,M,1,9998835218
270325,19/03/82,F,3,9993949740
269190,21/03/82,F,3,9997923750
275094,23/03/82,M,10,9996879096
268521,23/03/82,F,9,9991679397
271054,23/03/82,F,2,9998753040
269242,23/03/82,F,1,9993411282
270940,23/03/82,M,3,9995654011
269480,26/03/82,F,8,9998139959
273598,27/03/82,M,9,9992652449
271482,27/03/82,M,5,9998029966
271823,28/03/82,M,10,9999945994
272766,29/03/82,M,1,9993133424
268930,29/03/82,F,4,9994763320
272673,03/04/82,F,7,9991693889
267881,03/04/82,F,5,9992890005
270700,04/04/82,F,5,9994552085
271971,05/04/82,F,2,9997590885
267216,09/04/82,M,8,9997652268
273651,12/04/82,M,7,9995480258
272031,13/04/82,F,1,9995106560
268359,13/04/82,M,2,9990784774
274760,14/04/82,F,9,9994975042
274223,16/04/82,F,5,9993702954
271460,17/04/82,M,3,9997193950
272285,17/04/82,M,7,9997513362
271264,18/04/82,M,7,9996933714
274665,19/04/82,F,5,9991663104
271413,20/04/82,M,6,9993718369
274186,20/04/82,M,3,9996097547
270091,20/04/82,M,4,9996913957
272820,24/04/82,F,5,9992237235
275127,25/04/82,M,8,9991564368
269426,27/04/82,M,2,9996515326
271258,29/04/82,M,3,9991593437
268679,29/04/82,F,5,9996746426
267022,01/05/82,F,8,9990538761
267210,03/05/82,F,2,9995950901
274781,03/05/82,F,5,9994584694
274940,04/05/82,F,10,9996408371
268354,05/05/82,M,2,9993994140
274451,05/05/82,M,7,9999214542
272807,05/05/82,M,4,9997062488
268292,06/05/82,M,7,9990803688
275068,08/05/82,M,2,9992882609
272115,10/05/82,M,10,9994397673
271383,11/05/82,M,6,9994992687
269028,13/05/82,F,2,9998640039
271942,14/05/82,F,2,9994516578
274689,15/05/82,M,6,9996434014
271504,16/05/82,F,9,9996486321
274056,17/05/82,M,9,9996106553
274734,20/05/82,F,7,9993149091
272389,21/05/82,F,4,9997743324
271357,22/05/82,M,8,9991410871
268571,25/05/82,F,2,9994599488
274428,26/05/82,F,3,9999925313
270439,29/05/82,F,2,9993370203
274626,01/06/82,F,7,9991438723
269732,02/06/82,M,2,9991548441
274045,03/06/82,M,7,9999986963
273910,03/06/82,M,9,9998074645
266960,05/06/82,F,1,9996275221
269901,07/06/82,F,8,9998145593
270893,09/06/82,M,9,9998137184
269631,09/06/82,F,3,9993526087
267018,12/06/82,M,10,9997471715
272513,17/06/82,M,10,9998688860
274646,18/06/82,F,10,9990348389
272964,19/06/82,F,7,9992112574
268434,19/06/82,M,10,9990771311
274706,21/06/82,F,10,9994189168
272680,21/06/82,F,6,9995198356
271395,23/06/82,F,1,9990218427
267152,24/06/82,M,6,9992006172
272575,28/06/82,M,3,9996029803
267716,28/06/82,M,3,9999109227
269451,02/07/82,M,4,9992223699
271233,03/07/82,M,3,9999324543
274122,03/07/82,F,10,9999942050
273254,05/07/82,M,3,9998748697
269595,08/07/82,F,10,9992686537
269281,09/07/82,M,9,9991727523
273269,09/07/82,M,3,9995942887
268486,11/07/82,F,6,9995866315
272544,11/07/82,M,3,9991875690
270059,14/07/82,F,4,9998376070
268066,14/07/82,M,10,9993221140
268515,15/07/82,F,10,9994269025
269217,15/07/82,F,2,9995661044
274426,16/07/82,F,8,9998520396
273149,16/07/82,F,9,9996001729
271853,16/07/82,M,5,9995075701
274803,17/07/82,M,6,9992446026
272913,17/07/82,F,2,9998376058
269485,18/07/82,F,10,9998498267
274314,19/07/82,M,6,9993725627
272336,19/07/82,F,1,9990177251
268812,20/07/82,M,3,9998587409
275249,20/07/82,M,2,9993736687
266819,22/07/82,M,8,9995453656
267781,24/07/82,F,5,9993607213
270233,25/07/82,F,6,9997283258
270347,27/07/82,F,8,9996119704
273255,28/07/82,M,9,9993291419
272995,28/07/82,F,7,9990879702
274362,01/08/82,M,10,9998181414
270917,05/08/82,F,7,9993791063
268952,06/08/82,F,2,9997813688
268129,07/08/82,F,9,9998706558
269508,07/08/82,M,4,9996667129
275143,08/08/82,F,9,9994058986
268622,12/08/82,M,8,9999882102
271447,12/08/82,M,8,9995106208
270049,12/08/82,M,7,9993943555
272686,14/08/82,M,10,9991301431
270162,14/08/82,M,6,9994937934
273592,15/08/82,F,5,9999815540
272755,16/08/82,F,7,9997656638
267430,18/08/82,F,6,9999517858
266922,21/08/82,F,3,9998626792
267331,23/08/82,F,9,9990107194
273793,26/08/82,M,7,9997519286
267576,26/08/82,F,5,9997030341
269957,29/08/82,M,5,9993408095
272030,02/09/82,F,8,9996585631
271703,04/09/82,F,6,9993350576
269161,06/09/82,M,10,9992543585
273934,08/09/82,M,3,9996625569
270357,12/09/82,M,1,9991485923
271036,13/09/82,F,7,9998577763
269351,13/09/82,M,4,9994852370
270492,14/09/82,F,7,9996711886
272502,15/09/82,F,2,9992544456
271721,17/09/82,M,8,9996130123
269331,17/09/82,M,5,9993946525
271927,17/09/82,F,8,9993516008
270432,17/09/82,M,7,9990262320
274087,17/09/82,M,4,9999984329
267562,19/09/82,M,9,9991444775
271241,19/09/82,F,7,9991150876
267053,20/09/82,M,9,9996372395
268062,20/09/82,M,10,9997886284
271717,21/09/82,M,6,9994399239
267021,21/09/82,M,1,9999137096
273959,23/09/82,F,8,9999705228
272222,24/09/82,F,1,9993481165
273599,24/09/82,M,3,9997421881
268470,25/09/82,M,4,9991974171
275175,26/09/82,F,3,9996946096
267455,27/09/82,F,3,9997699027
271472,27/09/82,F,5,9996578730
272264,27/09/82,F,7,9996482339
267180,28/09/82,M,6,9999996054
273741,28/09/82,M,3,9992496646
267615,03/10/82,F,3,9990104762
266953,04/10/82,F,10,9996840542
274006,08/10/82,F,10,9994261187
272357,09/10/82,F,6,9994950171
274938,10/10/82,F,5,9995667191
268070,12/10/82,F,1,9995106011
272804,12/10/82,F,5,9997418903
271672,12/10/82,F,1,9992814247
268335,17/10/82,F,7,9997479077
266814,18/10/82,F,9,9991024965
272376,21/10/82,M,7,9990439525
274724,25/10/82,M,5,9993835992
270858,27/10/82,F,10,9995892380
270523,27/10/82,F,9,9999322726
274750,29/10/82,M,8,9996237611
274033,01/11/82,F,1,9998489165
268760,01/11/82,M,1,9990714774
274048,02/11/82,F,1,9993617520
271831,03/11/82,F,7,9993846537
272300,04/11/82,F,6,9990442722
270555,05/11/82,M,9,9997086476
274210,06/11/82,M,3,9991012400
269606,06/11/82,M,2,9999141382
271836,10/11/82,F,6,9991353282
267260,10/11/82,M,9,9992462296
267877,12/11/82,F,5,9995549678
273890,16/11/82,F,7,9994059368
268591,16/11/82,F,2,9993134661
269672,16/11/82,F,10,9993945185
271498,19/11/82,F,6,9992725951
267051,19/11/82,F,10,9990844035
274273,19/11/82,F,8,9998843552
271689,21/11/82,F,2,9996065314
270578,23/11/82,F,2,9999636130
269881,25/11/82,M,10,9994806568
266812,26/11/82,M,5,9995086019
270976,28/11/82,M,7,9991879598
269544,28/11/82,F,2,9995953035
273818,29/11/82,F,5,9997215245
268132,04/12/82,M,3,9995510862
272617,05/12/82,F,7,9997312668
269125,06/12/82,F,4,9992741377
272232,06/12/82,M,5,9998573891
274587,06/12/82,M,8,9995429802
269413,06/12/82,M,8,9996668185
269301,12/12/82,F,1,9995015149
272393,13/12/82,F,9,9996407677
269221,13/12/82,F,10,9994394027
271050,17/12/82,F,10,9996516829
274255,19/12/82,F,4,9995265068
273730,21/12/82,M,2,9996554750
267863,21/12/82,M,6,9996373798
271405,22/12/82,F,10,9995586297
271993,22/12/82,M,2,9999145208
267076,23/12/82,F,4,9992640826
272692,26/12/82,F,2,9991237285
268351,27/12/82,M,3,9990821908
267376,29/12/82,M,6,9999099036
269807,01/01/83,M,3,9997872179
267333,01/01/83,F,9,9998940428
274840,06/01/83,M,6,9999280303
273804,09/01/83,M,3,9994382020
275144,13/01/83,F,3,9991822103
274200,14/01/83,F,1,9998050138
274806,15/01/83,M,8,9991914844
273554,15/01/83,M,4,9997731052
269200,16/01/83,M,2,9990403899
273848,16/01/83,M,2,9999758323
273115,21/01/83,F,6,9996722919
270853,21/01/83,F,3,9991529447
272882,22/01/83,M,4,9995988104
273927,23/01/83,F,7,9991632944
271985,26/01/83,F,10,9997509406
268790,27/01/83,M,8,9998357366
268277,01/02/83,F,8,9995100400
274762,02/02/83,M,9,9999782964
275183,03/02/83,F,9,9994957538
270857,04/02/83,M,4,9992242595
274079,05/02/83,F,7,9999652435
268607,08/02/83,F,2,9994895700
269940,14/02/83,F,3,9999815099
273080,16/02/83,F,7,9990973114
273729,17/02/83,F,1,9993062680
271955,18/02/83,M,9,9998780480
270074,20/02/83,M,10,9995893403
268640,23/02/83,M,10,9992836413
272228,23/02/83,M,9,9999603052
273450,23/02/83,F,9,9993376282
273121,26/02/83,M,3,9993973142
268338,28/02/83,F,1,9993251691
274413,06/03/83,M,2,9991964122
268736,06/03/83,M,3,9997703764
273086,07/03/83,F,9,9999384621
273472,08/03/83,M,4,9990423742
267754,08/03/83,M,2,9993165983
267332,08/03/83,F,1,9992193557
268003,08/03/83,F,1,9992173558
274414,09/03/83,F,3,9992652122
267739,10/03/83,M,8,9990470920
269016,12/03/83,F,8,9993175534
268628,13/03/83,F,7,9994857149
274168,13/03/83,M,1,9992367266
268758,15/03/83,F,4,9998856806
269972,17/03/83,M,3,9991114337
270558,17/03/83,F,7,9996470566
273955,18/03/83,F,8,9990505540
274266,19/03/83,M,9,9994560308
267106,19/03/83,M,3,9997621086
274934,22/03/83,M,4,9997783513
267565,29/03/83,M,9,9998403734
270188,29/03/83,M,2,9992073405
274139,29/03/83,F,1,9991449589
267447,04/04/83,M,5,9994988963
271365,04/04/83,M,3,9996393946
273836,05/04/83,M,10,9997486238
270636,05/04/83,M,10,9998692031
271038,06/04/83,M,10,9990486184
274326,07/04/83,F,7,9996934302
274395,07/04/83,F,6,9990122871
275131,08/04/83,F,10,9997397447
270087,08/04/83,F,5,9995694375
272404,09/04/83,F,6,9999958047
274541,10/04/83,M,8,9994820815
267965,11/04/83,M,6,9990039309
269239,12/04/83,F,7,9998591064
268601,14/04/83,M,7,9999701254
269459,17/04/83,M,2,9992934726
269659,18/04/83,F,8,9997514202
273183,18/04/83,F,6,9990206485
270372,20/04/83,F,1,9991320395
270261,21/04/83,F,8,9991987015
274070,21/04/83,F,10,9996322648
266992,23/04/83,F,9,9995735197
272670,24/04/83,F,3,9992907746
271870,28/04/83,M,7,9992615853
271298,01/05/83,M,5,9993354220
272035,01/05/83,F,2,9999937912
273968,04/05/83,F,3,9990528224
273950,05/05/83,F,6,9993874567
273459,11/05/83,M,4,9999884261
274575,12/05/83,M,9,9992570148
267241,12/05/83,M,5,9999060465
267476,13/05/83,F,3,9999482598
272286,13/05/83,M,8,9999645173
272330,16/05/83,M,7,9994393298
273217,16/05/83,M,2,9991545467
274878,16/05/83,M,7,9999860132
272886,17/05/83,M,3,9991414007
274598,19/05/83,M,10,9993510366
272365,19/05/83,F,9,9999692537
267681,20/05/83,M,5,9994036962
274955,21/05/83,F,10,9992666752
274917,22/05/83,F,6,9990832260
268431,24/05/83,F,8,9997062298
269195,25/05/83,M,5,9997410240
273829,26/05/83,M,4,9995053668
268395,02/06/83,M,10,9993250098
268573,02/06/83,F,10,9991605226
267771,04/06/83,F,7,9999302725
267227,09/06/83,F,6,9999472547
273503,10/06/83,F,8,9993278485
272802,10/06/83,M,2,9995557976
268008,10/06/83,M,1,9998406027
273322,10/06/83,F,1,9992232576
271107,13/06/83,M,5,9999775477
274471,15/06/83,M,7,9995116839
267212,15/06/83,F,9,9998364688
274003,17/06/83,F,4,9995720953
269821,19/06/83,M,8,9991435727
273477,21/06/83,M,7,9994853483
274961,24/06/83,F,8,9994142797
268649,26/06/83,M,1,9992222403
268245,28/06/83,M,7,9996444803
271011,28/06/83,F,9,9993994510
267277,29/06/83,F,1,9997630851
270699,02/07/83,M,3,9992968444
274862,04/07/83,M,5,9992714821
272521,05/07/83,F,6,9999141604
272050,07/07/83,F,3,9995788619
271849,07/07/83,M,8,9998757788
269373,08/07/83,F,3,9998683047
272959,09/07/83,M,1,9990840501
268844,12/07/83,F,7,9994638257
272327,14/07/83,F,6,9995453218
268472,15/07/83,M,6,9998892063
269511,17/07/83,M,5,9999804231
269187,17/07/83,F,7,9993575371
271887,22/07/83,F,2,9990015731
270293,22/07/83,M,4,9998203463
267704,22/07/83,M,6,9992021866
274515,23/07/83,F,1,9991918290
269763,25/07/83,F,7,9995249300
273911,29/07/83,F,6,9999802018
272920,01/08/83,M,3,9991553012
269657,02/08/83,M,1,9993287253
270754,05/08/83,F,9,9999963124
271104,07/08/83,F,7,9997268086
274318,09/08/83,M,6,9990006586
270081,10/08/83,F,4,9993470894
268660,11/08/83,F,2,9998717865
267580,14/08/83,M,3,9996066165
272580,14/08/83,M,7,9993156216
268614,16/08/83,F,4,9994213412
268854,17/08/83,F,4,9991006868
267258,19/08/83,M,3,9998945443
267272,20/08/83,F,7,9994099855
269154,22/08/83,M,7,9995745989
271986,22/08/83,F,10,9994516138
267232,25/08/83,F,1,9996538589
268968,28/08/83,M,3,9999408623
275049,01/09/83,M,2,9992382685
272151,04/09/83,M,4,9999594672
268548,05/09/83,M,10,9997359368
268551,06/09/83,F,8,9993803553
271355,08/09/83,F,2,9999857884
271937,10/09/83,F,10,9993617251
273207,11/09/83,F,1,9996073774
267511,11/09/83,M,5,9995556587
272194,12/09/83,M,4,9990205187
273004,13/09/83,F,6,9991729170
267367,14/09/83,F,3,9995926590
272661,14/09/83,M,1,9993620642
271338,15/09/83,M,4,9997376440
272032,15/09/83,M,3,9996350147
274883,18/09/83,M,9,9999591144
269274,18/09/83,F,4,9996789180
270433,19/09/83,M,5,9995010576
270113,19/09/83,F,4,9997467708
274068,19/09/83,F,4,9997284502
274702,21/09/83,M,10,9993738364
269292,22/09/83,F,5,9990806998
268516,22/09/83,F,10,9993439437
270012,24/09/83,M,2,9996894216
270083,26/09/83,M,3,9991726122
267980,28/09/83,M,8,9998828689
268226,01/10/83,F,3,9997276813
269516,01/10/83,F,10,9995847609
266935,03/10/83,F,1,9992928370
272997,07/10/83,M,10,9997283321
274987,08/10/83,M,2,9998400002
273993,11/10/83,M,9,9998287204
272268,14/10/83,F,1,9994184356
268372,14/10/83,M,6,9999578684
270549,16/10/83,F,6,9991060738
271191,16/10/83,F,7,9999030040
272908,19/10/83,M,3,9999672321
273787,24/10/83,M,1,9999616609
266885,26/10/83,M,5,9998180948
269135,01/11/83,F,10,9996421535
274057,06/11/83,M,7,9997522296
271973,06/11/83,M,6,9993141481
267119,07/11/83,F,7,9997955170
275079,08/11/83,M,7,9999355915
270106,09/11/83,M,2,9995334776
269038,17/11/83,M,1,9995274993
268216,17/11/83,M,2,9990408641
271026,19/11/83,F,10,9999860677
268174,22/11/83,M,2,9993531698
273640,23/11/83,F,3,9994955903
274025,26/11/83,F,8,9990000660
274243,26/11/83,M,10,9995232556
269293,27/11/83,M,2,9994894139
268948,28/11/83,F,4,9995217316
270603,28/11/83,M,3,9994370863
271738,29/11/83,F,5,9990225603
269662,29/11/83,M,9,9998450282
270913,04/12/83,F,8,9999741342
270284,05/12/83,F,6,9999871950
271334,08/12/83,F,10,9990633462
269423,09/12/83,F,1,9996565960
271519,11/12/83,F,8,9996541550
267975,14/12/83,M,4,9991836200
268842,14/12/83,F,7,9997208416
269521,15/12/83,M,1,9999671979
275083,16/12/83,F,5,9993068300
267616,21/12/83,M,7,9993631255
269625,21/12/83,F,4,9996784985
267617,21/12/83,F,10,9996283496
270242,24/12/83,F,3,9996961104
272392,28/12/83,F,9,9996732232
274981,02/01/84,M,2,9998081648
274348,02/01/84,F,4,9995666639
269651,03/01/84,M,3,9998222649
269902,03/01/84,M,1,9992776904
268735,05/01/84,M,10,9999693697
270696,11/01/84,F,7,9994625013
272801,12/01/84,F,8,9999970273
273376,12/01/84,F,3,9995404264
267108,13/01/84,F,9,9995676741
274217,14/01/84,M,4,9998526171
272825,18/01/84,F,5,9993775801
266936,19/01/84,F,9,9991555857
271790,19/01/84,F,5,9997630629
268090,20/01/84,F,4,9994022747
273723,21/01/84,F,4,9991376024
266980,21/01/84,M,4,9992993281
272144,21/01/84,M,8,9998260832
274272,22/01/84,F,6,9990834578
273187,22/01/84,M,1,9995502143
272970,22/01/84,F,3,9995853696
275177,23/01/84,F,6,9991923336
274118,24/01/84,F,10,9996744914
270884,03/02/84,M,3,9991921474
269085,03/02/84,M,8,9991894714
273264,03/02/84,M,1,9992733854
274624,05/02/84,M,4,9994419862
270669,06/02/84,M,2,9992549194
267000,06/02/84,F,5,9997504671
272565,07/02/84,F,2,9996459784
274305,07/02/84,M,8,9999055959
270069,09/02/84,F,1,9991217974
268821,11/02/84,M,6,9997817654
274603,11/02/84,M,7,9990623855
272638,12/02/84,M,9,9994921825
274869,16/02/84,F,3,9997840049
275231,18/02/84,M,2,9998421090
272396,19/02/84,F,5,9996977229
270725,22/02/84,F,1,9996894446
268418,22/02/84,M,4,9990926522
270583,22/02/84,F,10,9996904459
273615,24/02/84,M,8,9996612565
270919,24/02/84,F,6,9991198880
274432,27/02/84,F,2,9990234897
272478,27/02/84,M,2,9995434058
273203,29/02/84,M,2,9991151248
269205,05/03/84,M,2,9990526861
269611,05/03/84,F,2,9994791058
268996,07/03/84,F,4,9990047166
268259,08/03/84,M,7,9998302519
271992,08/03/84,M,8,9992968925
271101,09/03/84,F,1,9996428768
271439,11/03/84,M,9,9998706354
271789,13/03/84,F,4,9993595232
269234,16/03/84,F,6,9996167832
270647,16/03/84,M,3,9991028829
274999,19/03/84,M,5,9990516784
270714,20/03/84,M,8,9995610416
273338,27/03/84,F,6,9994035215
269582,02/04/84,F,2,9997886956
272191,03/04/84,M,2,9993656967
269208,04/04/84,M,2,9995305500
272080,05/04/84,F,5,9999963122
272423,08/04/84,F,6,9994120844
266990,08/04/84,M,1,9995628793
269819,09/04/84,F,5,9995849545
272889,11/04/84,F,2,9990975930
271808,11/04/84,M,10,9992762316
274791,13/04/84,F,10,9999102126
273332,14/04/84,M,6,9990738401
272063,17/04/84,M,5,9997012267
271374,17/04/84,M,10,9995350103
267284,20/04/84,F,6,9996473395
267932,22/04/84,F,3,9996410787
269514,26/04/84,M,9,9990394177
271183,26/04/84,M,2,9991712063
270022,27/04/84,M,9,9996292317
268389,27/04/84,F,3,9996140983
270759,29/04/84,F,2,9991557750
273367,01/05/84,F,1,9996385124
272498,02/05/84,F,10,9991691260
271833,03/05/84,F,4,9995121536
271659,03/05/84,F,1,9991628703
271132,05/05/84,M,3,9995361592
274715,05/05/84,F,5,9991995984
270850,05/05/84,M,4,9996246619
274374,06/05/84,M,2,9996003207
274427,08/05/84,F,2,9996649229
271952,12/05/84,M,7,9998628938
266842,15/05/84,F,1,9992917038
269270,15/05/84,F,10,9991875009
268150,15/05/84,F,4,9990896312
267599,17/05/84,M,5,9999906736
273185,21/05/84,F,3,9991444109
266870,21/05/84,F,7,9996113453
272514,22/05/84,F,4,9997702175
274187,23/05/84,M,10,9999129199
272210,23/05/84,M,2,9992590321
271479,23/05/84,F,6,9999359631
268015,23/05/84,M,10,9997649500
267383,24/05/84,M,10,9995248836
270644,24/05/84,F,1,9998557704
267726,26/05/84,M,5,9992273804
273661,26/05/84,M,9,9995674701
268956,28/05/84,M,6,9999292775
275025,29/05/84,F,10,9998913497
274963,29/05/84,M,7,9993891998
270900,01/06/84,M,5,9999248694
273112,01/06/84,M,5,9998786589
267422,03/06/84,M,5,9993188170
275214,04/06/84,M,9,9999442994
271523,05/06/84,F,9,9994328699
270562,08/06/84,M,6,9999009415
269228,09/06/84,F,6,9998176835
270551,09/06/84,M,10,9996005426
268487,10/06/84,F,2,9995005510
273718,16/06/84,M,8,9993533187
274975,19/06/84,F,7,9995864825
270145,21/06/84,M,9,9997089180
269788,23/06/84,F,1,9992064434
273509,25/06/84,F,6,9994952128
273801,26/06/84,F,8,9994343989
272702,26/06/84,F,1,9995003409
267122,27/06/84,F,7,9991565634
275187,04/07/84,F,7,9991033031
272299,04/07/84,F,4,9991061113
269995,05/07/84,M,4,9991743565
271269,06/07/84,M,10,9993784256
269192,06/07/84,M,1,9999596220
269080,08/07/84,M,5,9994407789
270008,08/07/84,M,4,9990155030
269680,10/07/84,M,10,9997372315
267901,10/07/84,M,7,9999628713
273017,11/07/84,M,7,9994203489
269437,12/07/84,M,3,9993482598
269964,14/07/84,F,10,9992770904
267898,14/07/84,M,10,9990802367
268755,15/07/84,F,8,9991055848
270652,15/07/84,M,2,9995527383
270402,15/07/84,M,6,9991069624
273972,15/07/84,M,3,9996621603
271207,16/07/84,F,6,9994137976
267596,19/07/84,M,7,9993031136
274158,21/07/84,M,6,9996234272
267291,22/07/84,F,4,9992217848
266883,23/07/84,F,10,9994579378
268857,27/07/84,M,6,9991115681
268457,29/07/84,F,8,9992404722
270143,01/08/84,F,1,9999067693
273762,03/08/84,M,10,9990721993
269250,03/08/84,M,5,9992124210
269302,03/08/84,F,4,9993415969
271476,05/08/84,M,1,9995803257
267763,09/08/84,F,1,9999298375
272618,09/08/84,F,2,9996230060
267951,10/08/84,F,9,9999644853
273417,11/08/84,M,8,9994161104
273240,16/08/84,M,6,9999865084
269362,18/08/84,M,1,9997417306
268480,20/08/84,M,10,9998570787
268012,20/08/84,M,5,9995720513
270187,25/08/84,F,1,9999825577
270246,27/08/84,M,5,9991828676
271757,28/08/84,M,7,9998906378
274829,05/09/84,F,2,9995736599
268550,06/09/84,M,4,9997532300
273052,07/09/84,F,3,9998380055
274304,08/09/84,F,2,9998670928
267407,11/09/84,M,1,9992262575
274568,12/09/84,F,9,9994256949
272470,12/09/84,F,9,9990540410
269050,15/09/84,M,1,9994482362
266865,15/09/84,M,9,9997819387
272262,17/09/84,M,3,9994250943
271255,18/09/84,M,9,9995974177
268127,23/09/84,F,3,9990395238
270538,24/09/84,M,4,9990767903
273572,25/09/84,F,8,9992003302
267049,28/09/84,M,10,9996513591
275074,01/10/84,F,5,9996538079
270926,02/10/84,F,5,9995676903
269754,02/10/84,M,4,9996145126
268683,03/10/84,M,8,9995229181
267043,04/10/84,F,3,9990036503
268615,07/10/84,M,5,9998509420
270168,09/10/84,M,7,9995461020
271746,09/10/84,F,9,9994124990
270767,10/10/84,M,10,9994055431
267474,12/10/84,M,2,9999749754
274739,12/10/84,M,4,9993028368
267544,12/10/84,M,7,9996254906
272207,12/10/84,F,1,9990083491
